,Comments,Comment ID
900,"fhd amoled hz
gorila glass ppi

tensor g nm samsung ghz
gpu malig

lpddr dari samsung 
ufs  dari micron technologi   sk hynix   varian vendor
gb ram  gb rom

mp sony imx  mp sony imx ultra wide mp front
ois gyros eis kfps

mah  w  w wireless  usb c 
android    years update os   years security patch 

wifi e qualcomm wcn nfc bluetooth  g ip dustwater resistant up to m for  min

stereo speaker dua microphone
fingerprint under display 

glass front gorilla glass aluminum frame plastic back arctic blue white  black

gbgb",246821_1
901,"im in group  when it is compared to other smart phone brands like oneplus and its r device i got gb variant at  with exchange
im in group  because its google neat and clean os and timely os updates i  pixel os everything from google but these pixel phones get heat even when you watch youtube videos for  minutes such a worst feature of google phones anyway google should fix it with a snapdragon chipset device in winter these pixel devices help you keep you warm all the time and life is not that good at any pixel device dont worry about that anyway",987483_1
902,whats the catch,215535_1
903,its overpriced no doubt dont compare it with pixel a its actually closer to pixel,66740_1
904,i am just concerned for nothing phone,497040_1
905,"the  gb pixel  is available under k isnt that a better value
 personally i think a with this storage option is overpriced it would have been a lot better if offered with  gb since pixel  gb is almost k many buyers would have considered a with gb at k also there are options like sfe with gb at almost k",765960_1
906,why would anyone buy this at k when one can be buy pixel  at k,515094_1
907,group,896773_1
908,group  buy pixel  for k,6576_1
909,overprice will wait for it to get down to k,71912_1
910,internet will not dividelegends will wait and get this at k during flipkarts big billion days sale currently its  just wait for  months it will be at  and when bbd arrives it will get a card discount for easily available for k,697820_1
911,group   but for me it is costly,290291_1
912,after pixel  xl pixel deadif they l re launch pixel xl with sdg or  gen    w min charging speed same design but  inch screen  mah battery   i will pay k,415815_1
913,"now  group 
after m when it goes for k  group",180549_1
914,pixel  is available for like k more lol makes no freaking sense to purchase this atleast right now,654849_1
915,,937854_1
916,group  wait for sale and price drop,892404_1
917,group  but over too my budget soo group,116501_1
918,"ugly bezels
fixed focus in front camera
w charging and less than  mah battery
lets see what do we get with nothing phone",159045_1
919,"group 
abt top notch specs s fe already has under k
wireless c
nfc
ip
camera
software
performance 
battery for day",170526_1
920,"group  for now headphone jack mah could have made it to group 
under k its a decent deal",15434_1
921,what about the group  whos gonna wait for sale and grab it under k,661973_1
922,group   bbd,582479_1
923,w is not a fast charging in  come on google for k you should provide w atleast worst pricing worth only for k,654384_1
924,group  who will shift to  during bbd sale,284907_1
925,what about the service centres,198695_1
926,group,961407_1
927,can i exchange it with pixel a,467831_1
928,id rather get the edge  ultra gb at k then this even though it doesnt have the updates,581533_1
929,group   wait for  months price will drop then buy it in sale,393905_1
930,"battery  
google aunty  your call is now recording",556056_1
931,i work in a retail store and attend almost  calls per day please suggest a good phone for calls and whatsapp  currently using redmi note  pro and iphone,197017_1
932,for me charging speed is a deal breaker,795528_1
933,group  obviously pixel  costs k,539361_1
934,"iam in group 
kharidna hai par paise nhi hai",790413_1
935,i am in rd group which waits for price drop,666687_1
936,oneplus r will win,74606_1
937,"commenting from pixel a
and now i am in group 
because i bought it in k and k is really overpriced",532662_1
938,now telling mistake and flaws about pixal a but around  months ago everyone recommending that phone,228956_1
939,"a mm wide with  inch screen

edge  fusion mm wide with a  inch screen and no software updates",333768_1
940,g,783925_1
941,"the only downside is limited storage  gb version must be an option
edit people crying and telling me that it has unlimited cloud storage then please go ahead and buy it because google discontinued unlimited free cloud storage in new devices from 
edit  nothing phone  might be a better option lets see",358106_1
942,group a,477027_1
943,i am in good package with card offers we can get it for k thats a good deal,98229_1
944,and then comes the group  which will wait for the prices to drop,279969_1
945,group,586570_1
946,bhai google io khatam toh hone detta,544064_1
947,group   after having a,21966_1
948,group,236457_1
949,also would like to know a detailed comparison between the pixel  and the a,616268_1
950,really good to see videos comes in just  mins  after office lunching,927437_1
951,giant bezels and no dual apps,482086_1
952,group,356421_1
953,group   may i will buy this in bbd sale,916307_1
954,"group a 
group b 
then comes group c who will wait for price drop and again a series will be hit",526001_1
955,those thicker bezels realy look dirty it ruined the look of the display,412965_1
956,for exynos shit,677046_1
957,pixel  is available in amazon around k so maybe thats better deal,417097_1
958,i would just wait for the prices to go down a bit of the pixel a and if that really happens that would be the ideal scenario to buy it,878751_1
959,miss the old intro music of beebom,761613_1
960,"pixel  is already at k on amazon 
what is this nonsense pricing",219172_1
961,group,132095_1
962,i would be stupid big time to buy this at k when pixel  is available at exact same price on amazon,845508_1
963,why to buy a when  is available at k,123267_1
964,smoooothhhh machaaa,267493_1
965,i am neutral bcoz ill wait for big billion sales,631779_1
966,group,328217_1
967,group  waiting for bbd,805867_1
968,will buy in bbdabhi nahi,775131_1
969,pixel  is at k in sale without bank discounts a at k does not make sense,727741_1
970,group  wait for pixel,895318_1
971,group  but if i only have money,959461_1
972,thick bezel in  could have make it curved,356185_1
973,only let down is charging speed,850951_1
974,request google to increase charging speed standards,141368_1
975,chalo jaldi pixel a  ka kardo taki sale mei lelu,562826_1
976,will wait till big billion day and will catch this for sure,260789_1
977,im in group  until bbd then ill be in group,56872_1
978,obviously,530789_1
979,"google is the worst company on earth at keeping things a secret is one of the most accurate sentences said in history 
 mkbhd",308918_1
980,no snapdragon no buy even tho it is a pixel  ditch the botched exynos,324489_1
981,what do you think about the pricing,52728_1
982,what is this stupid obsession with glass backs plastic backs are anyway more durable than glass backs,424473_1
983,minutes ago  views,907161_1
984,you guys are superfast,428133_1
985,what is the best mobile for performance camera under  k or any other upcoming mobiles,408010_1
986,w charging and big bezels ruins everything,419491_1
987,woahh,602069_1
988,going to sell like hot cakes,780607_1
989,"first video out after google io
as expected from beebom",826067_1
990,am i the only one who knows its reuploaded,371800_1
991,,474537_1
992,bhaiya aukaat ke bahar ki cheej mat dikhaya karo faltu mein mobile data use karna padta h,263979_1
993,th viewer,605847_1
994,wow watching this video in the first minute of it release,74431_1
995,"first video for pixel a
and mine first comment 
good work for both of us",216242_1
996,first,135637_1
997,sabse pehle maine dekha there should be gift for me,462868_1
998,left technical gurujis video to watch yours cause the quality,322649_1
999,st comment,376681_1
1000,wohhh video nai dekh ke bol sakta hu iphone ka market gaya,175620_1
1001,st,229414_1
1002,can you give these phone these is my dream phone,54489_1
1003,first comment,163336_1
1004,st,663959_1
1005,nice video sir,281460_1
1006,im still in group  because at same price you have other options too with  gen,739392_1
1007,beebom also fixed their videos and are finally making better content,435537_1
1008,nice improvement but little expensive,741909_1
1009,first viewer,585668_1
1010,pixeloverpixela,553330_1
1011,so you upload videos late night,515496_1
1012,pixel is perfect,145288_1
1013,first to comment,923478_1
1014,first comment pin my comment please,793218_1
1015,got my hands on it last sunday,30100_1
1016,so you upload videos late night,410410_1
1017,yo,812443_1
1018,first,837435_1
1019,first,140084_1
1020,"first view
pin me",187515_1
