,Comments,Comment ID
414,soumalya paul yeah for me a phone is just a communication device whstappp instagram and banking apps only these i use on phone for the rest of the tasks i prefer using laptop so spending much on phone doesn t make sense to me,218127_1
415,shubham could have recommended moto but since you will be using it for years then it s a big no moto ke updates you know bohot bekar hai br samsung a bhi thik hain s fe bohot purana hogaya hain abhi kharidna sahi nehi rahega sorry about that a tak update milega wala statement,877798_1
416,shubham my experience with realme has been good wouldn t say outstanding i got gb ram wala variant which i regret till date always opt for gb and above phone has hanged quite a few times br since i m a casual user so the experience has been okayish i plan to keep it for an another year since a will come and that will be the last os update br coming to your kaunsa phone buy karein realme abhi bohot bloatware bhar ke de raha hai aur your budget is k so you have multiple options br you can look at nothing br wouldn t recommend pixel a br s fe is a good one too i believe you will be covered till a,201329_1
417,saurabh srivastava quite a tight budget only two phones come to mind br realme gt neo t br redmi k i,488087_1
418,hi how is your experience using realme actually i was confused between realme gt and samsung s fe s fe just because of its ui video consumption android updates and premium feel whereas realme cause of snapdragon i am bit worried about realme ui which has alot of bloatwares and ads and also realme gt is kind of sidelined by realme themselves so don t know whether it will receive timely updates can you please suggest which to buy considering i am a casual user for day to day tasks and won t be gaming and want the phone to last for at least years,95278_1
419,soumalya paul i am looking for a phone in between to k,550320_1
420,saurabh srivastava i can help in case you need an additional help br how much is your budget preferences,411959_1
421,soumalya paul yeah definitely i am actually looking for a phone from last month though could not zeroed my search on any particular phone,78195_1
422,saurabh srivastava updates have stopped and might have slowed too so i think it s high time to go for a new one,392580_1
423,as long as the battery doesn t cause an issue i keep it my current phone was purchased yrs ago which is now due for replacement,833493_1
424,if the asus vivobook pro had good battery life i would ve purchased it instantly,529230_1
425,very informative video,256359_1
426,suggest a overall good neckband under k or k,920189_1
427,sony wi xb downright amazing i ve used multiple gens of oneplus s neckband and this wipes the floor with them has less features and a rather worse look but cannot beat it in sound quality or mic,107167_1
428,oneplus best,774316_1
429,mad deal hp omen h ti k on amazon if i had the money then i would buy this laptop without any second thought,149000_1
430,which extension or software you use for price history,501285_1
431,sanket sharma thank you so much,955663_1
432,keepa for amazon,186108_1
433,idk how at,658918_1
434,quot give me the definition of unhealthy love quot br br quot beebom and s fe launched years ago quot br br quot pefect quot,313881_1
435,not recommended now with android probably the last one better go for s fe even though exynos,999346_1
436,using an s fe since ish months now and i have faced issues with this phone unbelievable device for real but i ll recommend people to go for the s fe instead as it will last for more years in comparison,139513_1
437,its working perfecfly fine and got android update already camera ip rating wireless charging one ui and decent processor still an steal deal for k,543108_1
438,still amazing phone,632123_1
439,commenting from s fe,5907_1
440,still a good deal imo under k,655847_1
441,how long does this summer sale last,175837_1
442,don t buy the s fe people it ll no longer receive android updates apart from a couple of security patches there s literally no point in investing in a yr old processor even though it s a flagship one i really can t wrap my head around getting a k phone with no updates it s beyond me why youtubers continue to recommend it especially beebom,226342_1
443,kuriakose kurian ambat no one gives a damn about your real life experience when the phone has completed its update cycle of android updates only security patches will be released from now on,240229_1
444,ramneek singh i am replying with real life experiences not with just google data so kindly do your research first,370897_1
445,kuriakose kurian ambat this one ain t getting any more android updates since it was launched on android and samsung promised updates i e android that year policy came into place after the s fe was launched go check your facts first,472421_1
446,s fe still receives android updates and is currently running on one ui which itself is the latest update rolled out samsung offers year android update and year security updates this phone was released in which means it will continue to get updates for another yearw and more year of security updates br br it s a good deal for sure,234416_1
447,the w charger in box despite it supports w charging,808153_1
448,how about moto edge ultra going for k,567546_1
449,i actually got the nothing phone gb gb at br with the sbi card offer that too on no cost emi br so does it count a href http www youtube com results search query beebom beebom a,43741_1
450,i don t know why nobody talks about the realme gt it s got a snapdragon processor a sony imx sensor and it s going at a prize of wow,266218_1
451,steal,750525_1
452,sakshi chaturvedi i am planning to buy the same smartphone because i think it s the best device under k considering it s supposed to get the android update making it the only about an year old device to be that way hopefully gonna buy soon,957022_1
453,ordered it yesterday waiting for it hope made the right decision,71518_1
454,samsung s fe or s fe for minor gaming and good camera i don t want to go for iqoo but i am open to it if the camera s are good,554940_1
455,pixel is listel at k on amazon excluding card discounts,449337_1
456,trust me don t buy the s fe it s years old already phones should not be bought any later than year after launch no matter how good they are,847251_1
457,nisom som they are talking about g version only ig,692457_1
458,only the g version right and that s more expensive,748961_1
459,nisom som it has snapdragon,55152_1
460,exynos is also pretty bad s fe is much better,772757_1
461,broski the phone is superb no problem if it won t get updates anymore br br chinese phones with shit cameras amp shit ui which lags on day to day tasks and recieves updates very late which results in motherboard dead br br s fe is a much better deal,964911_1
462,i ve purchased vivobook pro x oled br now waiting for the delivery,912885_1
463,very clear video on deals br make like this video on every sale please,144747_1
464,don t buy s fe ffs,773067_1
465,then maybe you should go for realme or iqoo phones in the budget also there s not much price difference currently between s fe and s fe,534695_1
466,shalin shah what if someone can t increase the his her budget,785200_1
467,you can buy s fe with just or thousand more it s a better choice i bought it just yesterday,390550_1
468,shalin shah but still good in camera good processor display design and etc,747191_1
469,too old now,247089_1
470,whybro,747091_1
471,any comments on the google pixel a for k,381134_1
472,what about the moto edge ultra,401857_1
473,pixel pro available at a price of k y old but good to go as it s pixel,383488_1
474,kudos bro this helped to save a lot of time a href http www youtube com results search query beebom beebom a,789558_1
475,how can i see usual and sale prices in a chart like you,284788_1
476,hello sir please help me to choose phone under k i hv bajaj emi card n only realme pro is available for k on this card i wanted to buy narzo pro or z g but they re not available in emi card so can i buy realme pro for k is it good for year usage,856390_1
477,i got the apple watch series deal for around k fantastic deal,840463_1
478,i am using buy hat ke compare hat ke from last years always gets best deals,584685_1
479,i got galaxy buds pro available at usually available around k,88005_1
480,how,780797_1
481,i ordered galaxy buds pro for k great deal,885530_1
482,bro when will be another offer starts,37656_1
483,after exchanging macbook pro getting the samsung book inr i th gen for k good deal,763031_1
484,hats off for the information,672723_1
485,you can get the galaxy watch for even normally comes on sale once or twice a month,537018_1
486,i got the samsung galaxy buds pro at after discount of k on cards,23759_1
487,does these years old smartphone comes with same years old battery or it generally month to months old like normal phones,760862_1
488,no deals for over the ear headphones,329179_1
489,how to check price history,705367_1
490,samsung buds pro is gng for k after discount,422561_1
491,does anyone know a affordable watch with fall detection,23033_1
492,this video s are interesting now a days,194513_1
493,realme gt is available k and rs additional discount on exchange,523580_1
494,motorola g is available for and usual price is,266465_1
495,got segate firecuda ssd tb for k on amazon my ps could not be more happy,949602_1
496,samsung buds pro with bank discount i got with no cost emi for one year i think it is a great deal,474631_1
497,galaxy buds pro is now available at a whopping discount of k so with offer it comes to around k original price k,823983_1
498,reply,388760_1
499,nothing phone deal being bad is so true prices jumped from k to k and there is only card and exchange extra discount no real price drop,415656_1
500,s fe gt gt gt gt gt i shifted from iphone to s fe,730356_1
501,what about honour laptop,75463_1
502,ps at it is priced usually at k,918727_1
503,hp laptops sbi card offers are upto k and hp pavilion x it was in discount and item was for k in amazon,713094_1
504,i think so iqoo neo for k is also a not bad option,97268_1
505,sir could you please suggest any way to update to miui and android on the legendary xiaomi k pro as the phone is already listed dead for xiaomi they have stopped providing any updates please please please,146143_1
506,took screenshot of good deals,721379_1
507,google pixel a available at k,467344_1
508,thanks for making it quick and clear bro,689562_1
509,if some needs a gaming phone and budget won t exceed to k for gt neo t you can look at realme g se k gb variant,691786_1
510,hdfc card discount of on s fe g is not showing anymore in my account,565331_1
511,you forgot iphone plus which is available at card discount additional discount on normal exchange like with a year old galaxy s fe g i got the phone in general but price is,718614_1
512,best headphones under k,115457_1
513,samsung watt sound bars br i got this seems be a great deal thanks,463638_1
514,although i m broke asf right now and don t have any plans to purchase anything this summer i still watch these deal videos,671960_1
515,i saw the hp omen laptop with rtx ti on amazon at something can you pls look in to that too,851933_1
516,love you beebom,1264_1
517,got few deals for myself myself br sony wh xm rs usual price br apple smart keyboard folio rs usual price,185028_1
518,pixel a now can be bought at just k,224922_1
519,bro i have missed the offer real me gt neo t it s proce is now showing when can i get it at,17444_1
520,you missed out on realme gt deal it is available for,204112_1
521,should we go for s fe g right now considering it being years since its initial launch,242162_1
522,go for s fe,698774_1
523,how to use price graph br can anyone tell me,816743_1
524,bought realme gt neo t gb variant for k,715541_1
525,what about moto edge pro in with snapdragon gen but will it fare will it work for long term build quality etc i don t worry about software update as it s android experience is the best please send reply or video,153753_1
526,realme gt is a great phone that you missed br gt neo t is available at k with snapdragon br whereas gt is available at k with snapdragon which is way better br i offered it at an effective price of k so pretty decent upgrade worth k also u get gb of ram,557291_1
527,galaxy buds pro trading at around k,506297_1
528,thank bro i ordered redmi book pro at k but then i saw your video and cancelled it to order asus vivobook k oled ryzen for k thanks bro you really helped i got better brand better display fingerprint numpad gb extra ram and more thanks,800145_1
529,beebom missed out realme gt which has imx with ois with excellent thermals comes with sd amoled display excellent battery and yrsof software update yrs of security updates under k,751807_1
530,i phone starlight is a great deal right now br you should check out,36130_1
531,galaxy watch lte s effective price will be not,418857_1
532,you missed out google pixel a i got it for k in this sale it s available for k if you exclude card discount,144456_1
533,can you please share which extension software you re using to check price graph,951169_1
534,samsung galaxy book awesome deal us going on,299749_1
535,you forgot about the card discount on oneplus r,635853_1
536,me watching on k phone wearing k smart watch and se earphones,415334_1
537,hey beebom any recommendations for neck bands earbuds which is best for listening music under k one under k,969723_1
538,try realme buds air it s amazing,216286_1
539,samsung buds live are for on amazon,752895_1
540,can you please share the name of the price tracker extensions used at,537312_1
541,got sony wf xm for,335191_1
543,i also want to know mention if you got the answer,398874_1
544,can someone explain to me the difference between samsung galaxy watch lte and samsung watch and which should i be going for,616471_1
545,crisp amp sweet,588753_1
546,i can t able to get realme gt at k i want to buy it,168795_1
547,sony link bud s are available for k after discount and sony wf xm for k on amazon,530304_1
548,pixel is k with everything,591400_1
549,pixel a at bbd sale,854898_1
550,sale fee,701287_1
551,am i the only one who s looking to the offer and still can t buy a damn thing,817207_1
552,galaxy buds pro selling at off with some credit cards at that price it s a no brainer,447546_1
553,can i know the price tracker extension you are using,988529_1
554,you missed the samsung buds pro they are available for rs after all discounts on amazon,426702_1
555,suggest tws under k,775008_1
556,bro looking for tv deals,973922_1
557,hello team beebom i m getting samsung s fe at k after older pbone exchange is it wise decision to purchase it do share your valuable suggestions thank you,383585_1
558,go for it,695873_1
559,realme gt neo t is of,700083_1
560,you missed oneplus pro g kyun ki usme exchange offer bhi tha tak or bank discount bhi tha beebom so you also mention this,895057_1
561,realme gt available at k with k discount with sbi card,574094_1
562,vivo x is a hypothetical phone model that hasn t been officially released yet so there are no confirmed details about its features however based on the naming convention of vivo s previous models it s possible that x could be a premium or high end device that comes with advanced camera capabilities br br if you re interested in purchasing a vivo phone with good camera features you can consider some of the company s existing models such as vivo x pro which features a quad camera setup with a mp primary sensor a mp ultra wide sensor a mp portrait sensor and an mp periscope telephoto lens the phone also has advanced features such as axis stabilization x hybrid zoom and k video recording br br alternatively if you have specific requirements for the camera features you need feel free to let me know and i can provide more tailored suggestions,458744_1
563,vivo x is a hypothetical phone model that hasn t been officially released yet so there are no confirmed details about its features however based on the naming convention of vivo s previous models it s possible that x could be a premium or high end device that comes with advanced camera capabilities br br if you re interested in purchasing a vivo phone with good camera features you can consider some of the company s existing models such as vivo x pro which features a quad camera setup with a mp primary sensor a mp ultra wide sensor a mp portrait sensor and an mp periscope telephoto lens the phone also has advanced features such as axis stabilization x hybrid zoom and k video recording br br alternatively if you have specific requirements for the camera features you need feel free to let me know and i can provide more tailored suggestions,500276_1
564,should i buy pixel a for my mother what will be the expected price of a in india what is the sot on a please let me know,240282_1
565,a will be minimum k,228606_1
566,what s up with other youtubers saying iphone k,339361_1
567,what is that price graph app called,753235_1
568,realme gt at k,828589_1
569,please bring a video for smartwatches i need a smartwatch under k but amazefit gts mini is not coming below my priority is amoled display and good sensorels can i consider cultsport burn or can you please recommend some other smartwatch,614416_1
570,amazfit pop lelo k me h,261354_1
571,galaxy s fe s brightness in outdoor is very low battery backup is also just ok type consider these issues before buying because no youtuber is gonna tell you about these issues,466775_1
572,best gaming laptop for l br br hp omen amd ryzen h inch cm qhd gaming laptop gb ram ddr mhz tb ssd gen nvidia geforce rtx ti w it s in stock on amazon,46189_1
573,here me watching this video having in my bank account,860496_1
574,samsung buds pro vs sony link buds s which one should i buy i have last gen samsung galaxy phone,862390_1
575,ipad th gb wi fi available for k,691777_1
576,life saver tips buy any products you like on emi for extra discount amp then cancel the emi if you don t want emi by calling customer care,132748_1
577,galaxy buds pro are available for which is insane,478378_1
579,iqoo or s fe which one to buy because both these phones are at same price at this moment,999365_1
580,s fe,695045_1
581,how is realme gt snapdragon processor for rs k with exchange of my poco x pro and bank offers,674363_1
582,great deal bro steal it,214241_1
583,samsung buds pro for k,250799_1
584,i just baught samsung buds pro at from amazon which are mostly around k,458949_1
585,samsung buds pro for,595702_1
586,is asus vivobook pro worth buying or not coz i have an asus and its battery life is crap,153886_1
587,best content,261314_1
588,realme gt at k,255729_1
589,mivi roam available at usually is,377291_1
590,bro pixel a vs samsung s fe which one is best for all rounder,133045_1
591,is anyone using a here,855867_1
592,a without doubt,579281_1
593,pranav patil it s kinda urgent i think my current mobile will last for or months so i am thinking,482226_1
594,girish kumar is jt urgent phone prices drop during bbd and diwali sales might as well wait as a has major upgrades over a,933552_1
595,rajdeep chatterjee bro my budget is k i can t afford it so i am checking a vs fe,732929_1
596,pranav patil i know a is release but my budget is k if it is greater i can t afford it,381266_1
597,bro just buy pixel,37464_1
598,a launching next week,503162_1
599,a lelo yaar,92067_1
600,will the price of pixel reduce more in the big billion days sale,353403_1
601,yeah you missed out about galaxy buds pro i purchased it at k massive k discount on icici bank,611934_1
602,oppo enco buds black,284796_1
603,beebom please suggest camera under k plze,704058_1
604,haan bhai ki ghadi pehnta hu jarur br thanks for letting me know about this deal,363113_1
605,i wonder how the budget phone section changed from rs to rs br nowadays everyone has money and i m stil poor,59107_1
606,ipad th generation was on in amazon,649607_1
607,pixel a at k,638088_1
608,i got ipad th gen for k after my old poco f exchange,650709_1
609,its amazing i found none of these products interesting,490914_1
610,is there any addins for that price graph,890052_1
611,it s called buyhatke,20503_1
612,asus vivobook pro at k with i h is steal deal i have ordered dell g with i h gb ram and rtx my laptop is still in return window period shall i return this laptop and get asus vivobook pro however benchmark websites says i h performance is similar to i h and in some cases even faster what do you suggest to do return and get asus or stick with my dell g my priority is to get best raw performance i am computer engineering student so i am into android app development flutter video photo editing as hobby and sometimes gaming,464974_1
613,preetham chelimela i am exchanging a very old laptop for k and k icici credit card discount,616155_1
614,how are you guys getting k bank discount,216453_1
615,absolutely buy vivo book i for this price is unbelievable itll also be furure proof atleast for next years for android dev and video editing processor has more importance,759495_1
616,you ve missed the best deal for pixel a which is available around k,948107_1
617,what about pixel a deal should i buy plz give me better option in this segment,467045_1
618,pixel a is launching on may,881998_1
619,whats the history price extension that you are using,30231_1
620,buy hatke,934564_1
621,google pixel a,854189_1
622,should we buy laptops now or wait for big billion days sale,623893_1
623,can i go for s fe is it really worth buying in,422757_1
624,my focus is only on camer for video recording for my social media content,130002_1
625,if you aren t heavy user or gamer br it s great,508086_1
626,yes go for it,691003_1
627,that price sound,232866_1
628,is it worth buying samsung s fe now as its year old model upgraded to g,13742_1
629,mac book air m is available for k on unicorn with hdfc cards,818325_1
630,its bro,192658_1
631,sony xm earphones k inc k card discount,218146_1
632,please share the browser extension or tool you are using for the price tracking thank you,604161_1
633,buy hatke,83584_1
634,wishlisting now to buy in dussehra sale,981436_1
635,please tell me the background music that you used in this video,172136_1
636,pixel is available for k on amazon,859579_1
637,bro iphone gb months in warrenty price k br is it worth it or not mobile is in neat condition,269604_1
638,hi i want to buy a oneplus phone but below k is it worth buying nord t or should have to go for r,63792_1
639,go for r,288301_1
640,can you please suggest to me inch or inch laptops under to k range,595999_1
641,samsung book,301591_1
642,oneplus r is a very bad deal br br when will come a good deal,905426_1
643,can somebody recommend me some budget smartphones with quot type c to hdmi out quot feature like displaying out the phone screen in a tv or a moniter except for the samsung ones,690100_1
644,infinix laptop i gen at k is a steal deal,70763_1
645,how is the s fe battery bckup,337511_1
646,seedhi baat no bakwaas,381080_1
647,what is your take on the realme gt available at k,141126_1
648,buy from me at k white colour gb gb months old new like condition,150979_1
649,gg phone,370091_1
650,what is the website for price tracking,917785_1
651,can someone tell me the name of the extension to view price history use in this video,645450_1
652,stephen r thanks,945535_1
653,buy hatke,215738_1
654,google pixel a available at,871587_1
655,pixel a,24498_1
656,me watching this video with bank balance of,547829_1
657,samsung buds pro,742457_1
658,invincible is back to its launch price,321651_1
659,beebom which is better br a or s fe,855353_1
660,fe is closed dont buy,443989_1
661,a,198718_1
662,hareesh krishnaa its not that bad people just over exaggerating it trust me its not even close and cameraaa,907182_1
663,s fe fr,747983_1
664,ayushrhaena my concern is battery life,877598_1
665,utsab das a will get one extra update only but my concern is battery life,579848_1
666,if updates arent too much of a concern s fe by a country mile a is somewhat better in the long term as it gets more updates but hardware wise s fe is flagship levels,605792_1
667,obv s fe premium feautures amp feels i have it trust me,141654_1
668,same question in my mind,570106_1
669,i purchased s fe using my icici credit card but i didn t get any discount i purchased it for i got a discount of rs,168778_1
670,which phone would be better to purchase nothing phone or samsung galaxy s fe,680537_1
671,it depends on preferences i think overall the nothing phone one is a better phone it is good in all departments br the s fe has great cameras as compared to phone but the battery and processor are let downs br so if camera is your priority and you don t game a lot then s fe is better otherwise buy the phone,613096_1
672,thj i heard that the s fe heats up a lot and the battery life is poor how does it compare to the nothing phone,468172_1
673,s fe,534397_1
675,nothing one earbud isn t available,66753_1
676,now this is really good one,448794_1
677,why they re ditching watch classic on sales t t,871421_1
678,because that is the best watch which has a rotating bezel unlike watch pro,953113_1
679,s fe vs s fe which one i am really confused due to sd and exynos,854237_1
680,s fe i just bought months ago processer and camera quality gr s fe my cousin using comparitively its battery poor and heating problem br for k s fe still good deal if you dont care about updates not see any differ between these two,493511_1
681,ind pal yeah just bought it,424315_1
682,s fe lele bhai s fe very old now no more updates,386152_1
684,what about the galaxy book i gen at k,306053_1
685,where,989404_1
686,pixel pro for rs,80628_1
687,hello beebom please do a jio drive vr set,554971_1
688,do you recommend galaxy buds pro at k,406330_1
689,s fe no update of android,212728_1
690,bro please ek acha headphone batao jiska bass aur loudness acha ho br br bro can you please recommend me a good headphone with good bass and loudness,796519_1
691,so no th gen laptop on sale,76829_1
692,galaxy earbuds pro regular price bought yesterday k with bank discount,287140_1
693,guys is it mandatory to have a apple phone for apple watchbto work or can it work in pairing with android phone also,697042_1
694,what is the extension he is using to track prices,20561_1
695,keepa,74400_1
696,s fe in,247272_1
697,asus k gb vs asus x gb h one,137975_1
698,crompton l desert cooler is around after card discount,548944_1
699,should i get samsung s fe now or wait for bbd,921029_1
700,s fe under k is s great deal imo go for it,437140_1
701,it s very tempting but i will hold out for the pixel a,875741_1
702,yes you can for k its a decent deal also do checkout iqoo neo that phone is superb for the price k after off,417608_1
703,i bought a pixel a for,920286_1
704,stock video king,480425_1
705,pls don t mention extra discount messes,200609_1
706,basharat true,512406_1
707,just ordered second s fe for my dad,412833_1
708,i bought s fe at k is it worth it if you could let me know i will be grateful,712488_1
709,fe is series is closed dont get fooled,970465_1
710,it will not get any updates bro then still people are buying it don t know why it s even still in stock,144569_1
711,moto edge ultra almost k slash now available for,463858_1
712,can you please uombal in the bathroom goodhole,274633_1
713,kindly recommend a good external hdd,319369_1
714,real me gt shi h kya heating issue to nhi h na bus m,581367_1
715,is galaxy buds pro k a good deal,298368_1
716,hey beebom galaxy buds live are available for is it a good deal vs others at same price,312255_1
717,hp omen n ax ryzen h and rtx ti available at,161560_1
718,pixel is available for k and pixel is available for just k on amazon,169324_1
719,oneplus r ar k,417146_1
720,what s your view on goggle pixel a,816629_1
721,what is the name of the plugin for price graph,427203_1
722,buy hatke,799267_1
723,samsung smart watch after discount it s and not according to your video,257872_1
724,hey guys except samsung s fe others deals are good enough i had s fe in last year k and now bught realme gt new t k in month no cost emi,509900_1
725,following beebom for a looong time,309385_1
726,meanwhile me missing the intro music,965446_1
727,s fe g already at the end of update cycle a good deal how come,9056_1
728,does anybody know the name of that historic price graph extension,109173_1
729,stephen r thanks,534900_1
730,buy hatke,607680_1
731,good evening bee,672158_1
732,wo missed google pixel a,887470_1
733,st view,381838_1
734,sir how do you check price graph,72949_1
735,got galaxy watch classic lte for k amazon,644159_1
736,how to avail the bank discount on emi in the asus vivobook pro,480811_1
737,that end sound is scary in dark,310141_1
738,see asus vivobook s oled original is but now it s available for k,633766_1
739,can somebody tell me how is he traking the price br m talking about the last part oneplus price track,975171_1
740,extensions,112186_1
741,but pixel price on amazon is k,470473_1
742,sir please review of oneplus nord ce lite,802930_1
743,why the heck is s ultra price not dropping,775136_1
744,what about asus tuf laptop br is it in big deal,671243_1
745,x pro vs iphone camera comparison a href http www youtube com results search query beebom beebom a,505646_1
746,new a video on vivobook pro dedicated,490734_1
747,how to avail the emi offer of on the vivobook pro,145485_1
748,slim and good battery life asus tuf dash f and if you want super power then go for dell g both are at after bank discount best laptop under k thank me later,622464_1
749,realme gt is also great budget flagship killer device available at k,487384_1
750,i buy apple watch series last week for k i think i want to wait for a week,343790_1
751,arpit verma apple watch series,844009_1
752,which one,754727_1
753,pixel a,342330_1
754,pixel a,443248_1
755,how do you see the price graph,435835_1
756,buy hatke,961945_1
757,there are third party extensions for that,899224_1
758,k real gt,943223_1
759,galaxy buds pro for br go for it guys,102391_1
760,check return on those apple watch deals,401340_1
761,oneplus deal,222352_1
762,is s fe a good choice,586196_1
763,samsung galaxy buds pro with bank discount available at rs which is the best deal the oneplus buds,571264_1
764,samsung galaxy buds pro with bank discount available at rs which is the best deal the oneplus buds,171823_1
765,so many amoled smartwatches are available below,634066_1
766,realme gt,873747_1
767,first comment love you beebom,531454_1
768,i cant find the deal of galaxy watch lte of k,911213_1
769,hey beebom which browser extension is that,598911_1
770,saurabh srivastava not available on firefox,732445_1
771,buyhatke,888849_1
773,ayooo you forgot samsung ear buds for k,306317_1
774,how is vivobook pro and vivobook k oled for video editing and photoshop,351161_1
775,poco x at with bank offers,81864_1
776,noise evolve smart watch is available at rupees br a great deal for an amoled round dial smart watch,195836_1
777,nothing bud is on thumbnail but not on video,450496_1
778,ipad air,599115_1
779,sale kab se suru hone wala hai,472722_1
780,yaar tumlog budget deal bhi toh batao maximum log budget deal janana chahte hai,103834_1
781,are you kidding asus vivobook pro still showing k price tag,873834_1
782,not as many interesting phones in midrange as last year,570579_1
783,you got card discounts wrong its upto not fixed discount of so galaxy watch airpods pro and one plus earbuds would cost more,266004_1
784,samsung galaxy tab s,128941_1
785,oppo enco buds at br br normal price,492225_1
786,tablet deals in apple and samsung,796051_1
787,nothing phone gb is on sale i managed to buy mine for and that too the white variant,398876_1
788,you missed samsung buds live,26011_1
789,recommending samsung s fe is not a good idea as it is two years old and has a three year old chipset,804360_1
790,where is gt pro its around k,471880_1
791,din sale ka wait kiya soch ke oneplus r pe achhi deal milegi but amazon walon ne toh bs ki deal de di,107172_1
792,real me gt,312742_1
793,i understand that yout team istrying to suggest the best deals but suggesting an th gen laptop is not in the best interest of any of the viewers a href http www youtube com results search query asusvivobook asusvivobook a,222861_1
794,should i buy asus k oled r u gb ram k please tell anyone,698170_1
795,i bougt gb asus oled for,382825_1
796,yes gb at with oled is a steal,355987_1
797,redmi k i is a good deal,662091_1
798,man your expressions in the thumb scared me hell out,109797_1
799,redmi note pro is available for k with bank discounts really really good device at that price,532960_1
800,beebom is one of the best channels in yhe universe hence i calll myself a tru beebomer,658817_1
801,acer aspire,944601_1
802,pixel a or s fe,922867_1
803,checkout asus s intel evo i with h series th gen processor that is a beast under,858016_1
804,what about pixel a,832381_1
805,samsung buds for k without card offer,999340_1
806,airpods are available for the mentioned price not airpods pro,889508_1
807,ambrane wise glaze smartwatch no one is covering it amoled calling smartwatch at just crazy deal,707571_1
808,i don t know why youtubers recommend emi because it s loss for the customer with extra charges and per gst every emi don t buy anything online with emi its the dark truth of emi,656932_1
809,what about no cost emi,330456_1
810,mathematical mistake in cost of samsung watch it is supposed to be was it purposely done,826954_1
811,nothing is good when it comes at gb ram gb storage,262902_1
812,iphone on amazon,129977_1
813,hey guys being a nothing phone user you could trust this phone br it has a really camera quality,323907_1
814,ameero wale deals hai sab,1261_1
815,what about tablets,408101_1
816,any video for over the ear headphones,519764_1
817,is pixel still worth in,809910_1
818,sony linkbuds s for with icici credit card,812680_1
819,beebom my request is to make video on tablet sale pls,842208_1
820,first comment,327264_1
821,how s the vivobook pro,621647_1
822,sennheiser cx plus se,469624_1
823,ipad th gen for k is great deal also on s lite br,433780_1
824,where did you see ipad for k,613089_1
825,first,874120_1
826,gigabyte g gd with discounts its the cheapest rtx laptop available,770834_1
827,please make a video on best anc headphones,524184_1
828,macbook air at i am seeing,944123_1
829,how about tabs ipad,464593_1
830,india top one,889840_1
831,can anybody tell me what would be the best time to get an iphone,757653_1
832,wait for some dayz,796837_1
833,till next model launch,365328_1
834,motorola egde ultra launch at br offer price,461951_1
835,best mobile for k super confused,270222_1
836,i have to change my name after watching this video br gareeba,430724_1
837,philips wireless on ear headphones tah bk br rupees only,705255_1
838,thumbnail op lol,717434_1
839,moto ultra is at k usally k,452179_1
840,s fe is still good,433276_1
841,samsung buds at k,354736_1
842,could someone please suggest me a laptop budget is around k,932801_1
843,xanimeshx this one s at right now,457634_1
844,acer nitro ryzen h,313774_1
845,guys br realme gt pro is available at k gb gb and k for gb varient br this phone is way better than s fe or s fe g br this one has k screen,34041_1
846,don t know how you can still suggest s fe on bruh,302271_1
847,i am going to subscribe,439319_1
848,realme gt under k,432535_1
849,the sound used for price tags is soo annoying,320937_1
850,realme gt with sd,54015_1
851,asus zenbook duo pro ka review kre ki wo kya high gaming high music task which is only done in m chip kya wo bhi yaha work krega aur high kaam hoskta hai ya nhi please bataye,865171_1
852,realme gt with bank offer,386081_1
853,with exchange buying samsung s fe in k phone coming tomorrow,513496_1
854,shokuan nobi ok ok makess sense,823684_1
855,ay zu i already transferred into my laptop and most of my data is cloud so no worries about photos and videos and contact for application i have all apk backup,111543_1
856,shokuan nobi when will you transfer your data,788787_1
857,ay zu he ll come tomorrow and check everything and give new phone,787761_1
858,ay zu i ordered today,365628_1
859,so you get a new phone and have to return old one at same time or how is it because you have to copy files and docs also right,577060_1
860,galaxy buds pro,898977_1
861,why irritating bug clicking sound in the background,111578_1
862,you missed the legion series in laptop deals,957174_1
863,you missed samsung buds pro it available at k,516487_1
864,rohit ade emi mai charges lette hai na extra,274816_1
865,got it for k with cc emi discount,580870_1
866,no comments on headphones,936730_1
867,boult rover smartwatch rs,79482_1
868,no dont go noise check,754688_1
869,redmi k i at on amazon,352399_1
870,galaxy book at k,404133_1
871,sony xm at k,544933_1
872,galaxy buds pro at k,341585_1
873,how,347353_1
874,which card gets k off in iphone,960368_1
875,bhai kisi k pass icici ka credit card h to help kardo bhai,452008_1
876,has anyone noticed the number sound makes your teeth tick,552127_1
877,task,993342_1
878,xiaomi pro at,775158_1
879,no offer of samsung galaxy watch lte,596208_1
880,i want phone under k just tell me the best one,138674_1
881,that tik tik sound irritates with earphones,601748_1
882,i donno who is editing the video and doing the math but samsung watch with additional offer does not go as low as you need to buy a best budget calculator under,718058_1
883,i want to reset my phone so how to backup telegram data,753066_1
884,samsung tab s fe k,457970_1
885,motorola edge ultra,865237_1
886,k ko just nahi bolte bhai,640041_1
887,deals to steal by beebom,531145_1
888,what about nothing ear,644626_1
889,petition to bring back the old intro,993927_1
890,please don t consider the s fe coz even tho the price is good its a yr old phone and not worth it in,595769_1
891,nothing ear deal,169247_1
892,samsung buds pro for rupees,41984_1
893,ameero wali deals,213280_1
894,missed out on tv s,119275_1
895,u forgot oppo enco buds,130300_1
896,pixel a,778294_1
897,bruhh what about realme gt,393593_1
898,that s a heater bro it will help you in winters lol,10178_1
899,iqoo neo,333792_1
900,realme gt,193056_1
